id,reference_summary,generated_summary,rouge1,rouge2,rougeL,latency_seconds
384175be1c8d41610fbeddbd9d9cb46e716e2529,"""Furious 7"" pays tribute to star Paul Walker, who died during filming .
Vin Diesel: ""This movie is more than a movie""
""Furious 7"" opens Friday .","Paul Walker, famous for his role in the ""Fast and Furious"" franchise, died in a car crash in November 2013 at age 40. His death occurred while filming ""Furious 7,"" leading producers to rewrite the script and use special effects, alongside Walker's brothers as body doubles, to complete the movie without killing off his character, Brian O'Connor. The film’s ending serves as a heartfelt tribute, effectively retiring his role.

Fans and colleagues have paid numerous tributes to Walker, highlighting his humility, integrity, and kindness. Vin Diesel, his close friend and co-star, gave an emotional speech at the film’s premiere and named his daughter after Walker. A large memorial in Los Angeles and widespread social media homage reflected the deep connection fans felt. Walker’s brother Cody expressed pride in the final film, despite the bittersweet circumstances. The release of ""Furious 7"" offers fans a chance to remember and grieve the beloved actor.",0.16483516483516486,0.05555555555555555,0.10989010989010989,3.8096554279327393
203886369feea77bbc35715e6d7e518b751f57de,"Museum: Anne Frank died earlier than previously believed .
Researchers re-examined archives and testimonies of survivors .
Anne and older sister Margot Frank are believed to have died in February 1945 .","New research from the Anne Frank House revises the timeline of Anne and Margot Frank's deaths, showing they died at least a month earlier than the previously accepted date of March 31, 1945. By re-examining archives and survivor testimonies, researchers concluded that the sisters likely died in early February 1945 from typhus at Bergen-Belsen concentration camp, rather than shortly before the camp's liberation. Witnesses described the harsh, overcrowded conditions, lice infestations, and a devastating typhus outbreak that rapidly claimed thousands of lives. Despite the grim circumstances, Anne maintained hope of survival until the end. Her diary remains one of the world’s most influential books, preserving her legacy.",0.32394366197183094,0.1285714285714286,0.22535211267605632,2.495652675628662
1dd00c89d71a5611797bb34da8a6eada8f058405,"LZ: Indiana law pushing back LGBT rights, and other states' anti-LGBT moves, bow to far right wing that GOP candidates need for 2016 .
Cruz, Huckabee, Jindal, Carson, Walker are reviving culture wars, he says.  Equality for LGBT has not yet ""won"" in America .","The article discusses Indiana Governor Mike Pence's controversial decision to sign a religious freedom law allowing potential discrimination against LGBTQ individuals, a move that has drawn significant backlash nationally but bolstered his standing among ultraconservatives. Pence, linked to conservative groups like the Koch brothers and Americans for Prosperity, signed the law to appeal to the powerful right-wing faction seeking a staunchly conservative Republican presidential candidate for 2016. Despite widespread public support for same-sex marriage, the law reflects deep divisions within the Republican Party and signals a shift toward socially conservative positions in the upcoming primaries.

Other Republican hopefuls like Jeb Bush and Ted Cruz have defended or echoed similar stances, indicating the issue will dominate the GOP primary debate, overshadowing other concerns like the economy or foreign policy. The law aligns with a broader trend of ""religious freedom"" bills proposed in multiple states that critics say enable discrimination against the LGBTQ community. While public polls show increasing acceptance of LGBTQ rights nationwide, state-level actions suggest entrenched conservative resistance.

The article warns that despite progress, the culture war over LGBTQ rights remains a pivotal and polarizing issue, with conservatives likely to energize their base through opposition, potentially influencing election outcomes. Progressives’ hopes of sidelining these debates in 2016 appear misplaced as the party grapples with balancing evolving public opinion and internal conservative pressures. Former Rep. Barney Frank notes Republicans may actually want a Supreme Court ruling on same-sex marriage to settle political calculations but cautions that ""winning"" on LGBTQ rights is far from guaranteed in the volatile political climate.",0.14983713355048858,0.019672131147540982,0.08469055374592835,5.505933523178101
eeafdc8b2d8130cabda5aafe352eab1198d0b9f8,"Singing the national anthem is a risky proposition .
Whitney Houston nailed it; Roseanne Barr destroyed it .","The article discusses the risks celebrities face when performing the American national anthem, highlighting how such performances can either elevate their status or lead to public criticism. Examples include Vince Neil of Mötley Crüe, who recently poorly performed the anthem, and the late Whitney Houston, whose acclaimed rendition at Super Bowl XXV set a high standard. Conversely, Roseanne Barr’s 1991 performance was famously booed and called ""disgraceful"" by President George H. W. Bush. The article also references Jimi Hendrix’s controversial but beloved 1969 psychedelic version at Woodstock and Michael Bolton's overly dramatic 2003 performance, which was marred by lyrical mistakes. Overall, it underscores the challenge celebrities face in delivering a respectful and well-executed national anthem.",0.13138686131386862,0.04444444444444445,0.11678832116788321,2.782501459121704
dc833f8b55e381011ce23f89ea909b9a141b5a66,"While Republican Gov. Asa Hutchinson was weighing an Arkansas religious freedom bill, Walmart voiced its opposition .
Walmart and other high-profile businesses are showing their support for gay and lesbian rights .
Their stance puts them in conflict with socially conservative Republicans, traditionally seen as allies .","The article discusses growing corporate opposition to religious freedom laws in some U.S. states that critics argue would enable discrimination against LGBTQ+ individuals. Walmart, based in Arkansas, strongly criticized such a law in its home state, following its earlier move to raise wages substantially for many employees. Walmart’s stance signals a broader shift in public opinion and corporate America’s increasing support for gay rights, reflecting changing societal attitudes and diverse customer bases. Other major companies and business leaders nationwide have also pushed back against similar legislation, such as Indiana’s religious freedom bill, fearing harm to inclusivity and business climate. The backlash has influenced political discourse, with some Republicans urging the party to embrace middle-class and anti-discrimination policies, while others defend the laws. Prominent figures, including Hillary Clinton and local business leaders, have voiced concerns about discrimination. The debate highlights the growing influence of business interests in shaping policies that affect workplace equality and civil rights.",0.22330097087378642,0.03921568627450981,0.11650485436893206,2.983247995376587
c222979bd1cfbc7d3ff821e9c738e3dbd29b14f4,"Amnesty International releases its annual review of the death penalty worldwide; much of it makes for grim reading .
Salil Shetty: Countries that use executions to deal with problems are on the wrong side of history .","The article discusses the global use of the death penalty, highlighting a public mass sentencing event in China’s Xinjiang region in 2014 as part of the government’s crackdown on unrest framed as combating ""terrorism"" and ""separatism."" Amnesty International’s 2014 review of the death penalty reveals a troubling trend: several countries, including Pakistan, Iran, Iraq, Jordan, Egypt, Nigeria, and Indonesia, increased executions or expanded capital crimes, often as knee-jerk reactions to terrorism or rising crime. Despite this, the article argues that there is no evidence the death penalty effectively deters crime more than prison sentences. 

It notes a broader global shift away from capital punishment, with 140 countries now abolitionist either in law or practice, compared to just eight in 1945. In 2014, global executions dropped significantly from the previous year (excluding China, where data is secretive), and sub-Saharan Africa saw a notable reduction. Except for the U.S., the Americas remained largely execution-free. The article concludes by urging remaining countries to join the abolition movement, emphasizing moral and historical progress toward ending the death penalty worldwide.",0.18433179723502302,0.05581395348837209,0.11059907834101383,3.3812057971954346
469c6ac05092ca5997728c9dfc19f9ab6b936e40,"Marseille prosecutor says ""so far no videos were used in the crash investigation"" despite media reports .
Journalists at Bild and Paris Match are ""very confident"" the video clip is real, an editor says .
Andreas Lubitz had informed his Lufthansa training school of an episode of severe depression, airline says .","The article reports on the investigation into the Germanwings Flight 9525 crash, which killed all 150 people on board after the plane crashed into the French Alps. Marseille prosecutor Brice Robin denied knowledge of any video footage from inside the plane, despite claims from German magazine Bild and French magazine Paris Match that a distressing cell phone video showing the final moments of the flight had been recovered. French authorities and investigators stated no such video had been examined or leaked, and any cell phones found at the crash site had not yet been analyzed.

The article also details new revelations about co-pilot Andreas Lubitz, confirming he had previously battled severe depression, information known to Lufthansa, which allowed him to continue flying after his medical episodes. Lubitz is suspected of deliberately crashing the plane, with investigations exploring his mental state and possible motives. Reports suggest he feared losing his pilot’s license due to his medical condition. Despite his depression, there is no evidence Lubitz was suicidal or aggressive prior to the crash, raising questions about why he would harm 149 others.

Recovery efforts were ongoing at the crash site, with hopes of identifying victims quickly through DNA analysis. Lufthansa CEO Carsten Spohr visited the site, and authorities continued to analyze Lubitz's training and medical records as part of the broader investigation into the causes of the tragedy.",0.21505376344086022,0.04332129963898917,0.14336917562724014,4.099600553512573
88e7dac40f3e6c159e4edc0747d0cc0f50886fbb,"The Rev. Robert Schuller, 88, had been diagnosed with esophageal cancer in 2013 .
His TV show, ""Hour of Power,"" was enormously popular in the 1970s and 1980s .","The Rev. Robert H. Schuller, famed California televangelist and founder of the ""Hour of Power"" television ministry and Crystal Cathedral megachurch, died at 88 after battling esophageal cancer. Born in a modest Iowa farmhouse, Schuller rose from humble beginnings, pioneering a gentler, uplifting form of Christianity centered on ""possibility thinking,"" influenced by Norman Vincent Peale. He gained widespread popularity through his televised Sunday services starting in 1970, reaching millions and attracting prominent figures. His Crystal Cathedral, known for its striking glass architecture, became a symbol of his ministry's success. However, family succession disputes and financial troubles later strained the ministry, leading to bankruptcy in 2010. Despite setbacks, the ministry continues under his grandson, Bobby Schuller. Schuller is remembered for his innovative approach to evangelicalism and his message of hope and personal transformation.",0.2125,0.06329113924050633,0.1625,2.5870726108551025
ec4b5fef725b4cc81545689603ff84c8e19bd6dc,"Former GOP representative compares President Obama to Andreas Lubitz .
Bachmann said with possible Iran deal, Obama will fly ""entire nation into the rocks""
Reaction on social media? She was blasted by Facebook commenters .","Michele Bachmann, former Minnesota congresswoman, compared President Obama to Andreas Lubitz, the co-pilot who deliberately crashed Germanwings Flight 9525, in criticism of Obama's Iran nuclear deal. She likened Obama to a ""deranged pilot"" risking the lives of the U.S. population, sparking backlash from social media users who called her comments disrespectful and inappropriate. The comparison came amid critical negotiations to restrict Iran's nuclear capabilities, with a June 30 deadline for a comprehensive agreement. Bachmann, known for her strong opposition to Obama's Iran policy, previously urged Obama in 2014 to bomb Iran's nuclear facilities, recalling that he dismissed her suggestion with a smile.",0.24113475177304966,0.08633093525179855,0.19858156028368795,3.2909343242645264
ffff11a2f44d731cd80c86819a89b7e227581415,"Father: ""I know he went through what he went through""
Louis Jordan was found on his sailboat, which was listing and in bad shape, rescuer says .
He appears to be in good shape, physically and mentally .","Louis Jordan, a 37-year-old sailor from South Carolina, survived 66 days adrift at sea after his 35-foot sailboat capsized during a storm shortly after he set out to fish. Despite a broken shoulder and multiple capsizings, Jordan managed to stay afloat by rigging a makeshift sail and sustaining himself by collecting rainwater and catching fish attracted to his laundry. Found by the crew of the container ship Houston Express hundreds of miles from land, he was in surprisingly good physical and mental condition. His father, Frank Jordan, noted that Louis spent most time sheltered in the boat’s cabin, which helped protect him from severe sun damage. Coast Guard officials verified the legitimacy of his story. Although an inexperienced sailor, Jordan’s strong physical and spiritual constitution helped him endure the ordeal. After rescue, Jordan was taken to Sentara Norfolk General Hospital and is expected to return home soon.",0.2021276595744681,0.04301075268817204,0.1170212765957447,3.8578388690948486
c7caf9181c2e94a79d9102da6e11cde48c880aa5,"Richard Klass: Iran framework agreement on nukes is strong, but opponents will cast doubts on this and try to obscure its facts .
He says the deal would cut uranium stockpile, centrifuges, implement rigorous inspections; it should be judged on merits, not disinformation .","The article discusses the recent strong framework agreement reached between Iran and the P5+1 (the US, UK, France, China, Russia, and Germany) in Lausanne aimed at limiting Iran's nuclear program to prevent it from developing nuclear weapons. Despite the deal's success—reducing uranium stockpiles, cutting centrifuges, and enforcing strict inspections—it has already faced opposition from some U.S. politicians and Israel, who demand complete elimination of Iran's nuclear program, a goal never intended in negotiations.

Key clarifications include:

- The objective was never to eliminate Iran's nuclear program entirely but to prevent covert weaponization.
- Iran denies pursuing a nuclear weapons program, and U.S. intelligence confirms no decision to build one yet.
- The agreement incorporates permanent inspection protocols (Additional Protocol) to detect any nuclear violations quickly.
- The deal involves multiple global powers, not just the U.S., and rejection by the U.S. Congress could jeopardize international sanctions and alliances.
- While some deal restrictions expire over time, key inspection measures do not.
- The deal should not be treated as a formal treaty since it imposes obligations almost exclusively on Iran.
- Issues like missile programs, human rights, or support for militant groups, though important, were rightly excluded from the nuclear deal to avoid complicating negotiations.

The article urges fact-based assessment of the agreement's security impact rather than relying on misconceptions or political rhetoric.",0.15498154981549817,0.02973977695167286,0.10332103321033209,4.796139478683472
b21cd549314996de79ba0ca2636c8ced66468267,"Americans paid more for some fruits and vegetables last year because of the drought .
Tourists will now have to ask for a glass of water at a California restaurant .
Perhaps the only good thing is another ""great"" wine grape harvest last year .","The article discusses the widespread impact of the historic California drought, now in its fourth year, which prompted Governor Jerry Brown to implement a mandatory 25% reduction in urban water use. California is a major agricultural producer in the U.S., supplying over a third of the nation’s vegetables and nearly two-thirds of its fruits and nuts. The drought has led to increased prices for many produce items, including berries, broccoli, grapes, melons, salads, and peppers. While prices briefly dropped in February, overall food prices are expected to rise due to inflation and uncertain planting decisions influenced by ongoing drought conditions.

The drought’s effects extend beyond California to other Western and Southwestern states like Texas and Oklahoma, where extreme drought has increased beef and veal prices due to smaller grazing pastures and higher feed costs. The drought impacts over 52 million people in the West.

Tourism in California is also affected, with water-saving measures in restaurants and hotels, early ski resort closures, and shifts toward alternative attractions. Interestingly, the drought has produced high-quality wine grape harvests, with vintners reporting excellent vintages due to mild winters and spring weather, despite the water shortages.

Overall, the drought poses serious challenges to food prices, agriculture, water use policies, and lifestyles in California and across the U.S.",0.16091954022988506,0.03861003861003861,0.10727969348659004,7.218454360961914
17412737648b2cad59669560765fcb5169fc8116,"The FBI cites social media messages sent by Keonna Thomas, 30 .
She's accused of trying to travel overseas to join ISIS .
Thomas is one of three women facing federal terror charges this week .","The FBI charged Keonna Thomas, a Philadelphia woman, with attempting to travel overseas to fight for ISIS. Thomas, who used social media to express support for violent jihad, purchased visas and plane tickets consistent with known ISIS travel tactics. She faces up to 15 years in prison for attempting to provide material support to a terrorist organization. Additionally, two women in New York, Noelle Velentzas and Asia Siddiqui, were arrested for allegedly planning to build an explosive device for attacks in the U.S. In the past 18 months, the Justice Department has prosecuted over 30 cases related to individuals trying to support terrorist groups abroad, with 18 linked to ISIS. Homeland Security Secretary Jeh Johnson noted the evolving and decentralized nature of the terrorist threat, highlighting the role of lone actors and social media.",0.2485207100591716,0.09580838323353293,0.1301775147928994,3.5652921199798584
970f75d6e5b23e11c15b05c59a109ccbb160b289,"Iranian sports official: The ban will be lifted for some events in the coming year .
But he says ""families are not interested in attending"" some sports matches .","Since the 1979 Islamic Revolution, Iranian women have been banned from attending most men's sports events, a restriction rooted in religious and cultural norms. However, Iranian Deputy Sports Minister Abdolhamid Ahmadi announced a plan to lift this ban for some indoor sports within the next year, allowing women and families to enter stadiums. The specifics of which events will be open to women remain unclear, as some sports are still deemed inappropriate for mixed audiences. Historically, women were briefly allowed to attend volleyball matches under a moderate government but the ban was reinstated in 2005. International pressure, including from FIFA President Sepp Blatter, has criticized Iran's ban, which also impacted Iran's bid to host the 2019 Asian Cup. The issue gained attention when Iranian female fans watched their team at the Asian Cup in Australia, accompanied by activism highlighting cases like that of Ghoncheh Ghavami, a woman detained for attempting to attend a volleyball match in Iran. Ghavami has since been pardoned.",0.21874999999999994,0.04210526315789474,0.125,3.2084155082702637
9f051fe922a8f45b315a366a5af1aab58d93f050,"Going online has become the path of least resistance if you want to make yourself heard .
But where there is the restrictive rule of law, journalists are vulnerable to the anger of officialdom .
From China to Malaysia, journalists and bloggers have been jailed -- even killed .","The article discusses how online platforms such as blogs, YouTube, and social media have become critical outlets for dissenting voices, especially in authoritarian countries where traditional media is tightly controlled. In Asia, this shift has brought significant challenges and dangers for online journalists and bloggers.

In Singapore, the government often uses legal measures like libel and defamation suits with heavy penalties to silence critics, rather than imprisonment—though arrests, like that of teenage blogger Amos Yee for anti-government content, do occur. Similarly, dissenters like Roy Ngerng face job losses and legal pressure over critical posts.

Malaysia has also cracked down on media, exemplified by the arrest of editors from The Malaysian Insider over reports on sensitive Islamic legal issues. China leads the world in jailing journalists, many of whom are bloggers and activists from ethnic minority groups like Uighurs and Tibetans. Vietnam follows, imprisoning numerous reporters and bloggers under vague national security and anti-state charges, while state control severely limits mainstream media freedom.

The article highlights increasing Internet censorship, surveillance, and legal repression across Asia, with governments restricting online freedoms to maintain control. Beyond imprisonment, physical attacks are a growing threat, particularly in Bangladesh, where bloggers criticizing Islam have been violently murdered with little accountability.

In summary, online journalists and bloggers in Asia face escalating legal and physical dangers due to authoritarian government crackdowns and militant violence, making them among the most vulnerable media practitioners in the region.",0.19649122807017544,0.021201413427561835,0.10526315789473684,6.035560369491577
202a51397a4de6483e6a7427d1952c46fca69d81,"The singer had been off the scene for a while .
She says she was bedridden for months .
Lavigne was sometimes too weak to shower .","Singer Avril Lavigne revealed to People magazine that she was bedridden for five months due to Lyme disease, which left her unable to breathe, talk, or move at times. She believes she was bitten by a tick last spring and experienced symptoms like lightheadedness and lethargy before doctors diagnosed her. During her illness, she recovered at home in Ontario with care from her husband Chad Kroeger and her mother. After sharing her health struggles via a direct message on Twitter, she received an outpouring of support from fans. Now about 80% recovered, Lavigne is releasing a new single to support the 2015 Special Olympics and says the experience gave her a new outlook on life.",0.2014388489208633,0.043795620437956206,0.11510791366906475,2.2372021675109863
2f6106809de41d59f422d527900a6b344174c5b2,"Here are six of CNN's best videos of the week .
Clips include a look at Mike Tyson's abandoned mansion .","The article highlights some of the best videos of the week featured by CNN. These include a tour of former heavyweight boxer Mike Tyson’s abandoned 1980s mansion in Ohio, now set to become a church; a thrilling look at Fury 325, the world's tallest and fastest giga-coaster at Carowinds amusement park; and an exclusive interview addressing sexual assault allegations against Bikram yoga founder Bikram Choudhury. Other notable videos include a shepherd’s eyewitness account of the Germanwings Flight 9525 crash in the French Alps; a lively discussion on Indiana’s controversial religious freedom law featuring magician Penn Jillette and legal experts; and a unique social experiment by a British physics professor where people created and rated composite faces of beauty, revealing which celebrities best match the ideal model.",0.22368421052631576,0.12,0.17105263157894735,2.8116610050201416
9a2ffa6ad643d52e6b99b0b08e497f41ba23b2b2,"Netanyahu says third option is ""standing firm"" to get a better deal .
Political sparring continues in U.S. over the deal with Iran .","Israeli Prime Minister Benjamin Netanyahu criticized the nuclear deal reached between Iran and six world powers, calling it a ""bad deal"" that fails to roll back Iran’s nuclear program effectively. He suggested a third alternative: increasing pressure on Iran to secure a better agreement. Netanyahu argued that Iran cannot be trusted, labeling it a country of ""congenital cheating."" His stance has reignited political debate in the U.S., with Democrats like Sen. Dianne Feinstein urging Netanyahu to moderate his opposition, praising the deal as a potentially workable framework that could change the regional dynamic. Energy Secretary Ernest Moniz defended the deal for extending the ""breakout"" time for Iran to develop a nuclear bomb and allowing for prompt detection of violations. Meanwhile, Republicans, including Sen. Lindsey Graham, opposed the deal, advocating for maintaining sanctions longer and seeking a new agreement under a future president, criticizing Obama's approach. The divide highlights tensions within U.S. politics over how best to handle Iran’s nuclear ambitions.",0.1595744680851064,0.03225806451612903,0.1276595744680851,3.695852518081665
